Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773495953	439	977161	980088	0	1959196	6708	0	90	0	2645838	6286	4029876	5902	2	0	1	1
1773495955	441	977160	980088	0	1959196	6708	0	90	0	2645838	6286	4029876	5902	2	0	1	1
1773495957	443	977160	980088	0	1959196	6708	0	90	0	2645942	6288	4029980	5904	2	0	1	1
1773495959	445	977161	980088	0	1959196	6708	0	90	0	2645942	6288	4029980	5904	2	0	1	1
1773495961	447	977160	980088	0	1959196	6708	0	90	0	2652035	6304	4037704	5919	2	0	1	1
1773495963	449	977160	980088	0	1959196	6708	0	90	0	2709887	6431	4125145	6042	2	0	1	1
1773495965	451	977160	980088	0	1959196	6708	0	90	0	2709953	6432	4125211	6043	2	0	1	1
1773495967	453	977160	980088	0	1959196	6708	0	90	0	2709953	6432	4125211	6043	2	0	1	1
1773495969	455	977160	980088	0	1959196	6708	0	90	0	2709953	6432	4125211	6043	2	0	1	1
1773495971	458	977161	980088	0	1959196	6708	0	90	0	2710019	6433	4125277	6044	2	0	1	1
1773495973	460	977160	980088	0	1959196	6708	0	90	0	2759789	6549	4199509	6155	2	0	1	1
1773495975	462	977161	980088	0	1959196	6708	0	90	0	2768197	6566	4212880	6172	2	0	1	1
1773495977	464	977160	980088	0	1959196	6708	0	90	0	2768197	6566	4212880	6172	2	0	1	1
1773495979	466	977160	980088	0	1959196	6708	0	90	0	2771134	6588	4222337	6193	2	0	1	1
1773495981	468	977160	980088	0	1959196	6708	0	90	0	2775401	6607	4226080	6210	2	0	1	1
1773495983	470	977160	980088	0	1959196	6708	0	90	0	2825152	6722	4299831	6313	2	0	1	1
1773495985	471	977160	980088	0	1959196	6708	0	90	0	2833456	6737	4313098	6328	2	0	1	1
1773495987	473	977160	980088	0	1959196	6708	0	90	0	2833456	6737	4313098	6328	2	0	1	1
1773495989	475	977160	980088	0	1959196	6708	0	90	0	2833560	6739	4313202	6330	2	0	1	1
1773495991	477	977160	980088	0	1959196	6708	0	90	0	2833730	6742	4313372	6333	2	0	1	1
1773495993	479	977166	980088	0	1959196	6708	0	90	0	2862662	6809	4356141	6396	2	0	1	1
1773495995	481	977159	980088	0	1959196	6708	0	90	0	2891787	6872	4400655	6455	2	0	1	1
1773495997	483	977160	980088	0	1959196	6708	0	90	0	2891787	6872	4400655	6455	2	0	1	1
1773495999	485	977159	980088	0	1959196	6708	0	90	0	2891787	6872	4400655	6455	2	0	1	1
1773496001	487	977160	980088	0	1959196	6708	0	90	0	2891853	6873	4400721	6456	2	0	1	1
1773496003	490	977159	980088	0	1959196	6708	0	90	0	2911215	6926	4427724	6507	2	0	1	1
1773496005	492	977161	980088	0	1959196	6708	0	90	0	2949817	7002	4488172	6581	2	0	1	1
1773496007	494	977159	980088	0	1959196	6708	0	90	0	2949921	7004	4488276	6583	2	0	1	1
1773496009	496	977160	980088	0	1959196	6708	0	90	0	2952573	7026	4497031	6602	2	0	1	1
1773496011	498	977160	980088	0	1959196	6708	0	90	0	2952573	7026	4497031	6602	2	0	1	1
1773496013	500	977160	980088	0	1959196	6708	0	90	0	2967703	7060	4519204	6636	2	0	1	1
1773496015	502	977160	980088	0	1959196	6708	0	90	0	3010237	7150	4584448	6726	2	0	1	1
1773496017	503	977161	980088	0	1959196	6708	0	90	0	3010341	7152	4584552	6728	2	0	1	1
1773496019	505	977161	980088	0	1959196	6708	0	90	0	3010341	7152	4584552	6728	2	0	1	1
1773496021	507	977160	980088	0	1959196	6708	0	90	0	3016434	7168	4592276	6743	2	0	1	1
1773496023	509	977160	980088	0	1959196	6708	0	90	0	3016500	7169	4592438	6744	2	0	1	1
1773496025	511	977160	980088	0	1959196	6708	0	90	0	3074494	7298	4679657	6865	2	0	1	1
1773496027	513	977160	980088	0	1959196	6708	0	90	0	3074494	7298	4679657	6865	2	0	1	1
1773496029	515	977160	980088	0	1959196	6708	0	90	0	3074494	7298	4679657	6865	2	0	1	1
1773496031	517	977160	980088	0	1959196	6708	0	90	0	3074560	7299	4679723	6866	2	0	1	1
1773496033	519	977160	980088	0	1959196	6708	0	90	0	3074776	7303	4679939	6870	2	0	1	1
1773496035	521	977160	980088	0	1959196	6708	0	90	0	3132767	7432	4767024	6989	2	0	1	1
1773496037	524	977160	980088	0	1959196	6708	0	90	0	3132871	7434	4767128	6991	2	0	1	1
1773496039	526	977160	980088	0	1959196	6708	0	90	0	3135808	7456	4776453	7010	2	0	1	1
1773496041	528	977160	980088	0	1959196	6708	0	90	0	3140078	7475	4780198	7027	2	0	1	1
1773496043	530	977160	980088	0	1959196	6708	0	90	0	3140078	7475	4780198	7027	2	0	1	1
1773496045	532	977160	980088	0	1959196	6708	0	90	0	3189565	7586	4854213	7134	2	0	1	1
1773496047	534	977160	980088	0	1959196	6708	0	90	0	3197975	7603	4867585	7151	2	0	1	1
1773496049	536	977160	980088	0	1959196	6708	0	90	0	3197975	7603	4867585	7151	2	0	1	1
1773496051	537	977160	980088	0	1959196	6708	0	90	0	3198145	7606	4867755	7154	2	0	1	1
1773496053	539	977160	980088	0	1959196	6708	0	90	0	3198211	7607	4867821	7155	2	0	1	1
1773496055	541	977160	980088	0	1959196	6708	0	90	0	3227009	7672	4910721	7220	2	0	1	1
1773496057	543	977160	980088	0	1959196	6708	0	90	0	3256136	7735	4955104	7277	2	0	1	1
1773496059	545	977161	980088	0	1959196	6708	0	90	0	3256136	7735	4955104	7277	2	0	1	1
1773496061	547	977159	980088	0	1959196	6708	0	90	0	3256202	7736	4955170	7278	2	0	1	1
1773496063	549	977160	980088	0	1959196	6708	0	90	0	3256366	7739	4955334	7281	2	0	1	1
1773496065	551	977160	980088	0	1959196	6708	0	90	0	3275694	7791	4982040	7327	2	0	1	1
1773496067	553	977160	980088	0	1959196	6708	0	90	0	3314592	7872	5042391	7400	2	0	1	1
1773496069	555	977160	980088	0	1959196	6708	0	90	0	3317178	7893	5051233	7420	2	0	1	1
1773496071	557	977161	980088	0	1959196	6708	0	90	0	3317178	7893	5051233	7420	2	0	1	1
