Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773499876	42	49506	52624	0	103728	6708	0	87	0	213558	524	321404	498	0	0	1	1
1773499878	44	49506	52624	0	103728	6708	0	87	0	213624	525	321470	499	0	0	1	1
1773499880	46	49507	52624	0	103728	6708	0	87	0	213624	525	321470	499	0	0	1	1
1773499882	48	49504	52624	0	103728	6708	0	87	0	242429	590	364242	562	0	0	1	1
1773499884	50	49507	52624	0	103728	6708	0	87	0	263532	638	396213	608	0	0	1	1
1773499886	52	49505	52624	0	103728	6708	0	87	0	263532	638	396213	608	0	0	1	1
1773499888	54	49507	52624	0	103728	6708	0	87	0	263636	640	396317	610	0	0	1	1
1773499890	56	49504	52624	0	103728	6708	0	87	0	263636	640	396317	610	0	0	1	1
1773499892	58	49505	52624	0	103728	6708	0	87	0	285768	712	433233	677	0	0	1	1
1773499894	60	49506	52624	0	103728	6708	0	87	0	316508	775	480902	734	0	0	1	1
1773499896	63	49505	52624	0	103728	6708	0	87	0	316574	776	480968	735	0	0	1	1
1773499898	65	49507	52624	0	103728	6708	0	87	0	316640	777	481034	736	0	0	1	1
1773499900	67	49507	52624	0	103728	6708	0	87	0	316810	780	481204	739	0	0	1	1
1773499902	69	49507	52624	0	103728	6708	0	87	0	332171	818	503475	775	0	0	1	1
1773499904	71	49507	52624	0	103728	6708	0	87	0	366967	897	555804	846	0	0	1	1
1773499906	73	49507	52624	0	103728	6708	0	87	0	367033	898	555870	847	0	0	1	1
1773499908	75	49504	52624	0	103728	6708	0	87	0	367033	898	555870	847	0	0	1	1
1773499910	77	49507	52624	0	103728	6708	0	87	0	367033	898	555870	847	0	0	1	1
1773499912	79	49507	52624	0	103728	6708	0	87	0	371300	917	559613	864	0	0	1	1
1773499914	81	49507	52624	0	103728	6708	0	87	0	421236	1030	634186	970	0	0	1	1
1773499916	83	49504	52624	0	103728	6708	0	87	0	421340	1032	634290	972	0	0	1	1
1773499918	85	49505	52624	0	103728	6708	0	87	0	421444	1034	634394	974	0	0	1	1
1773499920	87	49507	52624	0	103728	6708	0	87	0	421444	1034	634394	974	0	0	1	1
1773499922	89	49504	52624	0	103728	6708	0	87	0	424030	1055	643992	994	0	0	1	1
1773499924	91	49505	52624	0	103728	6708	0	87	0	473967	1168	718499	1099	0	0	1	1
1773499926	93	49507	52624	0	103728	6708	0	87	0	474033	1169	718661	1100	0	0	1	1
1773499928	95	49507	52624	0	103728	6708	0	87	0	474099	1170	718727	1101	0	0	1	1
1773499930	97	49507	52624	0	103728	6708	0	87	0	480258	1187	726517	1117	0	0	1	1
1773499932	99	49504	52624	0	103728	6708	0	87	0	480474	1191	726733	1121	0	0	1	1
1773499934	101	49507	52624	0	103728	6708	0	87	0	530469	1305	801170	1225	0	0	1	1
1773499936	103	49507	52624	0	103728	6708	0	87	0	530469	1305	801170	1225	0	0	1	1
1773499938	105	49507	52624	0	103728	6708	0	87	0	530535	1306	801236	1226	0	0	1	1
1773499940	106	49504	52624	0	103728	6708	0	87	0	530535	1306	801236	1226	0	0	1	1
1773499942	108	49507	52624	0	103728	6708	0	87	0	530535	1306	801236	1226	0	0	1	1
1773499944	110	49505	52624	0	103728	6708	0	87	0	549900	1359	828111	1275	0	0	1	1
1773499946	112	49507	52624	0	103728	6708	0	87	0	580502	1420	875909	1334	0	0	1	1
1773499948	114	49505	52624	0	103728	6708	0	87	0	580606	1422	876013	1336	0	0	1	1
1773499950	116	49507	52624	0	103728	6708	0	87	0	580606	1422	876013	1336	0	0	1	1
1773499952	118	49507	52624	0	103728	6708	0	87	0	583543	1444	886116	1355	0	0	1	1
1773499954	120	49506	52624	0	103728	6708	0	87	0	583543	1444	886116	1355	0	0	1	1
1773499956	122	49504	52624	0	103728	6708	0	87	0	583609	1445	886182	1356	0	0	1	1
1773499958	124	49507	52624	0	103728	6708	0	87	0	583675	1446	886248	1357	0	0	1	1
1773499960	126	49507	52624	0	103728	6708	0	87	0	583845	1449	886418	1360	0	0	1	1
1773499962	128	49507	52624	0	103728	6708	0	87	0	584009	1452	886582	1363	0	0	1	1
1773499964	130	49505	52624	0	103728	6708	0	87	0	584009	1452	886582	1363	0	0	1	1
1773499966	132	49504	52624	0	103728	6708	0	87	0	584009	1452	886582	1363	0	0	1	1
1773499968	134	49507	52624	0	103728	6708	0	87	0	584179	1455	886752	1366	0	0	1	1
1773499970	136	49507	52624	0	103728	6708	0	87	0	584179	1455	886752	1366	0	0	1	1
1773499972	138	49506	52624	0	103728	6708	0	87	0	588449	1474	890497	1383	0	0	1	1
1773499974	140	49506	52624	0	103728	6708	0	87	0	588449	1474	890497	1383	0	0	1	1
1773499976	142	49507	52624	0	103728	6708	0	87	0	588553	1476	890601	1385	0	0	1	1
1773499978	144	49505	52624	0	103728	6708	0	87	0	588657	1478	890705	1387	0	0	1	1
1773499980	146	49506	52624	0	103728	6708	0	87	0	588657	1478	890705	1387	0	0	1	1
1773499982	148	49504	52624	0	103728	6708	0	87	0	591375	1501	900304	1407	0	0	1	1
1773499984	150	49507	52624	0	103728	6708	0	87	0	591375	1501	900304	1407	0	0	1	1
1773499986	152	49505	52624	0	103728	6708	0	87	0	591441	1502	900466	1408	0	0	1	1
1773499988	154	49507	52624	0	103728	6708	0	87	0	591507	1503	900532	1409	0	0	1	1
1773499990	156	49507	52624	0	103728	6708	0	87	0	597666	1520	908322	1425	0	0	1	1
1773499992	158	49504	52624	0	103728	6708	0	87	0	597882	1524	908538	1429	0	0	1	1
1773499994	160	49506	52624	0	103728	6708	0	87	0	597882	1524	908538	1429	0	0	1	1
1773499996	162	49507	52624	0	103728	6708	0	87	0	597882	1524	908538	1429	0	0	1	1
1773499998	164	49506	52624	0	103728	6708	0	87	0	598052	1527	908708	1432	0	0	1	1
1773500000	166	49506	52624	0	103728	6708	0	87	0	598052	1527	908708	1432	0	0	1	1
1773500002	168	49507	52624	0	103728	6708	0	87	0	598052	1527	908708	1432	0	0	1	1
1773500004	170	49507	52624	0	103728	6708	0	87	0	598052	1527	908708	1432	0	0	1	1
1773500006	172	49507	52624	0	103728	6708	0	87	0	598156	1529	908812	1434	0	0	1	1
1773500008	175	49506	52624	0	103728	6708	0	87	0	598260	1531	908916	1436	0	0	1	1
1773500010	177	49505	52624	0	103728	6708	0	87	0	598260	1531	908916	1436	0	0	1	1
1773500012	179	49505	52624	0	103728	6708	0	87	0	601131	1552	919085	1456	0	0	1	1
1773500014	181	49506	52624	0	103728	6708	0	87	0	601131	1552	919085	1456	0	0	1	1
1773500016	183	49505	52624	0	103728	6708	0	87	0	601197	1553	919151	1457	0	0	1	1
1773500018	185	49505	52624	0	103728	6708	0	87	0	601197	1553	919151	1457	0	0	1	1
1773500020	187	49505	52624	0	103728	6708	0	87	0	601263	1554	919217	1458	0	0	1	1
1773500022	189	49506	52624	0	103728	6708	0	87	0	601597	1560	919551	1464	0	0	1	1
1773500024	191	49507	52624	0	103728	6708	0	87	0	601597	1560	919551	1464	0	0	1	1
1773500026	193	49504	52624	0	103728	6708	0	87	0	601597	1560	919551	1464	0	0	1	1
1773500028	195	49506	52624	0	103728	6708	0	87	0	601767	1563	919721	1467	0	0	1	1
1773500030	197	49507	52624	0	103728	6708	0	87	0	601767	1563	919721	1467	0	0	1	1
1773500032	199	49504	52624	0	103728	6708	0	87	0	601767	1563	919721	1467	0	0	1	1
1773500034	201	49504	52624	0	103728	6708	0	87	0	606034	1582	923530	1485	0	0	1	1
1773500036	203	49505	52624	0	103728	6708	0	87	0	606138	1584	923634	1487	0	0	1	1
1773500038	205	49506	52624	0	103728	6708	0	87	0	606242	1586	923738	1489	0	0	1	1
1773500040	207	49505	52624	0	103728	6708	0	87	0	606242	1586	923738	1489	0	0	1	1
1773500042	209	49506	52624	0	103728	6708	0	87	0	608828	1607	933362	1509	0	0	1	1
1773500044	211	49507	52624	0	103728	6708	0	87	0	608828	1607	933362	1509	0	0	1	1
1773500046	213	49507	52624	0	103728	6708	0	87	0	608894	1608	933524	1510	0	0	1	1
1773500048	215	49507	52624	0	103728	6708	0	87	0	608894	1608	933524	1510	0	0	1	1
1773500050	217	49506	52624	0	103728	6708	0	87	0	608960	1609	933590	1511	0	0	1	1
1773500052	218	49505	52624	0	103728	6708	0	87	0	615401	1631	941662	1532	0	0	1	1
1773500054	220	49505	52624	0	103728	6708	0	87	0	615401	1631	941662	1532	0	0	1	1
1773500056	222	49507	52624	0	103728	6708	0	87	0	615401	1631	941662	1532	0	0	1	1
1773500058	224	49505	52624	0	103728	6708	0	87	0	615571	1634	941832	1535	0	0	1	1
1773500060	226	49505	52624	0	103728	6708	0	87	0	615571	1634	941832	1535	0	0	1	1
1773500062	228	49507	52624	0	103728	6708	0	87	0	615571	1634	941832	1535	0	0	1	1
1773500064	230	49507	52624	0	103728	6708	0	87	0	615571	1634	941832	1535	0	0	1	1
1773500066	232	49505	52624	0	103728	6708	0	87	0	615571	1634	941832	1535	0	0	1	1
1773500068	234	49504	52624	0	103728	6708	0	87	0	615779	1638	942040	1539	0	0	1	1
1773500070	236	49507	52624	0	103728	6708	0	87	0	615779	1638	942040	1539	0	0	1	1
1773500072	238	49504	52624	0	103728	6708	0	87	0	618716	1660	952168	1558	0	0	1	1
1773500074	240	49507	52624	0	103728	6708	0	87	0	618716	1660	952168	1558	0	0	1	1
1773500076	242	49505	52624	0	103728	6708	0	87	0	618782	1661	952234	1559	0	0	1	1
1773500078	244	49507	52624	0	103728	6708	0	87	0	618782	1661	952234	1559	0	0	1	1
1773500080	246	49507	52624	0	103728	6708	0	87	0	618848	1662	952300	1560	0	0	1	1
1773500082	248	49505	52624	0	103728	6708	0	87	0	619182	1668	952634	1566	0	0	1	1
1773500084	250	49504	52624	0	103728	6708	0	87	0	619182	1668	952634	1566	0	0	1	1
1773500086	252	49505	52624	0	103728	6708	0	87	0	619182	1668	952634	1566	0	0	1	1
1773500088	254	49506	52624	0	103728	6708	0	87	0	619352	1671	952804	1569	0	0	1	1
1773500090	256	49505	52624	0	103728	6708	0	87	0	619352	1671	952804	1569	0	0	1	1
1773500092	258	49505	52624	0	103728	6708	0	87	0	619352	1671	952804	1569	0	0	1	1
1773500094	260	49507	52624	0	103728	6708	0	87	0	623553	1689	956613	1587	0	0	1	1
1773500096	262	49507	52624	0	103728	6708	0	87	0	623553	1689	956613	1587	0	0	1	1
1773500098	264	49505	52624	0	103728	6708	0	87	0	623761	1693	956821	1591	0	0	1	1
1773500100	266	49505	52624	0	103728	6708	0	87	0	623761	1693	956821	1591	0	0	1	1
1773500102	268	49507	52624	0	103728	6708	0	87	0	626479	1716	966511	1612	0	0	1	1
1773500104	270	49507	52624	0	103728	6708	0	87	0	626479	1716	966511	1612	0	0	1	1
1773500106	272	49507	52624	0	103728	6708	0	87	0	626545	1717	966673	1613	0	0	1	1
1773500108	274	49504	52624	0	103728	6708	0	87	0	626545	1717	966673	1613	0	0	1	1
1773500110	276	49506	52624	0	103728	6708	0	87	0	626611	1718	966739	1614	0	0	1	1
1773500112	278	49504	52624	0	103728	6708	0	87	0	626841	1722	966969	1618	0	0	1	1
1773500114	280	49507	52624	0	103728	6708	0	87	0	626945	1724	967073	1620	0	0	1	1
1773500116	282	49504	52624	0	103728	6708	0	87	0	626945	1724	967073	1620	0	0	1	1
1773500118	284	49505	52624	0	103728	6708	0	87	0	633208	1743	974967	1638	0	0	1	1
1773500120	286	49507	52624	0	103728	6708	0	87	0	633208	1743	974967	1638	0	0	1	1
1773500122	289	49507	52624	0	103728	6708	0	87	0	633208	1743	974967	1638	0	0	1	1
1773500124	291	49506	52624	0	103728	6708	0	87	0	633208	1743	974967	1638	0	0	1	1
1773500126	293	49505	52624	0	103728	6708	0	87	0	633208	1743	974967	1638	0	0	1	1
1773500128	295	49507	52624	0	103728	6708	0	87	0	633208	1743	974967	1638	0	0	1	1
1773500130	297	49505	52624	0	103728	6708	0	87	0	633208	1743	974967	1638	0	0	1	1
1773500132	299	49507	52624	0	103728	6708	0	87	0	636287	1768	985369	1662	0	0	1	1
